Year	Lon	Lat	M
   2.0026438e+03   1.0410000e+02   3.5300000e+01   3.5000000e+00
   2.0026476e+03   1.0617000e+02   3.5970000e+01   1.6000000e+00
   2.0026508e+03   1.0672000e+02   3.5200000e+01   2.6000000e+00
   2.0026508e+03   1.0675000e+02   3.5370000e+01   2.5000000e+00
   2.0026524e+03   1.0328000e+02   3.6850000e+01   2.0000000e+00
   2.0026554e+03   1.0617000e+02   3.5970000e+01   1.5000000e+00
   2.0026575e+03   1.0667000e+02   3.9500000e+01   3.6000000e+00
   2.0026575e+03   1.0630000e+02   3.9600000e+01   3.8000000e+00
   2.0026605e+03   1.0300000e+02   3.7380000e+01   2.5000000e+00
   2.0026605e+03   1.0307000e+02   3.7420000e+01   3.1000000e+00
   2.0026605e+03   1.0327000e+02   3.6920000e+01   2.2000000e+00
   2.0026605e+03   1.0323000e+02   3.6920000e+01   2.8000000e+00
   2.0026653e+03   1.0383000e+02   3.8370000e+01   2.9000000e+00
   2.0026653e+03   1.0400000e+02   3.8600000e+01   2.8000000e+00
   2.0026653e+03   1.0393000e+02   3.8450000e+01   2.8000000e+00
   2.0026732e+03   1.0683000e+02   3.9430000e+01   2.3000000e+00
   2.0026732e+03   1.0640000e+02   3.9500000e+01   2.5000000e+00
   2.0026739e+03   1.0670000e+02   3.5200000e+01   2.4000000e+00
   2.0026747e+03   1.0668000e+02   3.5450000e+01   2.0000000e+00
   2.0026764e+03   1.0668000e+02   3.5450000e+01   2.1000000e+00
   2.0026771e+03   1.0288000e+02   3.7480000e+01   2.0000000e+00
   2.0026774e+03   1.0228000e+02   3.7570000e+01   2.2000000e+00
   2.0026783e+03   1.0662000e+02   3.5570000e+01   3.0000000e+00
   2.0026783e+03   1.0670000e+02   3.5350000e+01   3.0000000e+00
   2.0026795e+03   1.0220000e+02   3.9670000e+01   2.6000000e+00
   2.0026852e+03   1.0470000e+02   3.7900000e+01   3.8000000e+00
   2.0026852e+03   1.0492000e+02   3.7930000e+01   3.9000000e+00
   2.0026852e+03   1.0492000e+02   3.7930000e+01   3.9000000e+00
   2.0026860e+03   1.0225000e+02   3.7480000e+01   2.0000000e+00
   2.0026935e+03   1.0332000e+02   3.6800000e+01   2.1000000e+00
   2.0026946e+03   1.0642000e+02   3.5980000e+01   2.3000000e+00
   2.0026964e+03   1.0273000e+02   3.7530000e+01   3.0000000e+00
   2.0026964e+03   1.0263000e+02   3.7470000e+01   2.8000000e+00
   2.0027025e+03   1.0673000e+02   3.5420000e+01   2.9000000e+00
   2.0027025e+03   1.0675000e+02   3.5280000e+01   2.8000000e+00
   2.0027032e+03   1.0673000e+02   3.5470000e+01   2.6000000e+00
   2.0027032e+03   1.0672000e+02   3.5270000e+01   2.4000000e+00
   2.0027061e+03   1.0378000e+02   3.7100000e+01   2.7000000e+00
   2.0027103e+03   1.0325000e+02   3.6850000e+01   2.2000000e+00
   2.0027118e+03   1.0223000e+02   3.7480000e+01   2.3000000e+00
   2.0027125e+03   1.0323000e+02   3.6880000e+01   2.6000000e+00
   2.0027258e+03   1.0625000e+02   3.9420000e+01   2.1000000e+00
   2.0027290e+03   1.0327000e+02   3.6870000e+01   2.5000000e+00
   2.0027316e+03   1.0600000e+02   3.6320000e+01   2.4000000e+00
   2.0027316e+03   1.0595000e+02   3.6350000e+01   2.4000000e+00
   2.0027318e+03   1.0343000e+02   3.5970000e+01   2.1000000e+00
   2.0027335e+03   1.0600000e+02   3.6320000e+01   1.8000000e+00
   2.0027335e+03   1.0592000e+02   3.6370000e+01   2.0000000e+00
   2.0027370e+03   1.0620000e+02   3.7520000e+01   1.8000000e+00
   2.0027372e+03   1.0600000e+02   3.8100000e+01   2.2000000e+00
   2.0027403e+03   1.0628000e+02   3.7300000e+01   1.2000000e+00
   2.0027456e+03   1.0267000e+02   3.7480000e+01   2.4000000e+00
   2.0027465e+03   1.0675000e+02   3.9570000e+01   2.3000000e+00
   2.0027465e+03   1.0690000e+02   3.9300000e+01   2.3000000e+00
   2.0027468e+03   1.0287000e+02   3.7480000e+01   2.2000000e+00
   2.0027493e+03   1.0512000e+02   3.7180000e+01   2.8000000e+00
   2.0027493e+03   1.0520000e+02   3.7300000e+01   2.4000000e+00
   2.0027509e+03   1.0325000e+02   3.6700000e+01   2.0000000e+00
   2.0027509e+03   1.0323000e+02   3.6870000e+01   2.7000000e+00
   2.0027514e+03   1.0665000e+02   3.5400000e+01   2.9000000e+00
   2.0027514e+03   1.0680000e+02   3.5230000e+01   2.8000000e+00
   2.0027562e+03   1.0680000e+02   3.5280000e+01   2.4000000e+00
   2.0027562e+03   1.0670000e+02   3.5250000e+01   2.6000000e+00
   2.0027707e+03   1.0270000e+02   3.7400000e+01   3.7000000e+00
   2.0027707e+03   1.0288000e+02   3.7470000e+01   3.4000000e+00
   2.0027707e+03   1.0288000e+02   3.7470000e+01   3.4000000e+00
   2.0027707e+03   1.0278000e+02   3.7420000e+01   2.7000000e+00
   2.0027724e+03   1.0220000e+02   3.7580000e+01   2.6000000e+00
   2.0027744e+03   1.0620000e+02   3.8700000e+01   2.0000000e+00
   2.0027786e+03   1.0428000e+02   3.5800000e+01   2.1000000e+00
   2.0027805e+03   1.0687000e+02   3.5250000e+01   2.5000000e+00
   2.0027844e+03   1.0285000e+02   3.6430000e+01   2.3000000e+00
   2.0027856e+03   1.0630000e+02   3.9800000e+01   2.1000000e+00
   2.0027858e+03   1.0653000e+02   3.8820000e+01   2.5000000e+00
   2.0027858e+03   1.0650000e+02   3.8700000e+01   2.7000000e+00
   2.0027918e+03   1.0460000e+02   3.8770000e+01   2.7000000e+00
   2.0027918e+03   1.0480000e+02   3.8700000e+01   2.7000000e+00
   2.0027940e+03   1.0640000e+02   3.8100000e+01   2.0000000e+00
   2.0028045e+03   1.0677000e+02   3.5350000e+01   2.6000000e+00
   2.0028045e+03   1.0670000e+02   3.5280000e+01   2.6000000e+00
   2.0028137e+03   1.0325000e+02   3.6850000e+01   2.3000000e+00
   2.0028192e+03   1.0263000e+02   3.7550000e+01   2.3000000e+00
   2.0028192e+03   1.0257000e+02   3.7500000e+01   2.0000000e+00
   2.0028204e+03   1.0640000e+02   3.9400000e+01   1.5000000e+00
   2.0028262e+03   1.0670000e+02   3.5400000e+01   2.3000000e+00
   2.0028262e+03   1.0683000e+02   3.5300000e+01   2.5000000e+00
   2.0028275e+03   1.0318000e+02   3.6880000e+01   2.0000000e+00
   2.0028275e+03   1.0327000e+02   3.6920000e+01   2.8000000e+00
   2.0028275e+03   1.0667000e+02   3.9280000e+01   1.3000000e+00
   2.0028325e+03   1.0203000e+02   3.8170000e+01   2.5000000e+00
   2.0028329e+03   1.0215000e+02   3.6630000e+01   2.0000000e+00
   2.0028433e+03   1.0668000e+02   3.5170000e+01   2.2000000e+00
   2.0028458e+03   1.0648000e+02   3.9680000e+01   1.9000000e+00
   2.0028458e+03   1.0640000e+02   3.9700000e+01   2.0000000e+00
   2.0028458e+03   1.0247000e+02   3.7630000e+01   2.1000000e+00
   2.0028474e+03   1.0487000e+02   3.5400000e+01   3.7000000e+00
   2.0028474e+03   1.0492000e+02   3.5500000e+01   3.9000000e+00
   2.0028474e+03   1.0492000e+02   3.5500000e+01   3.9000000e+00
   2.0028478e+03   1.0490000e+02   3.5480000e+01   2.5000000e+00
   2.0028478e+03   1.0480000e+02   3.5520000e+01   2.3000000e+00
   2.0028483e+03   1.0222000e+02   3.7830000e+01   2.3000000e+00
   2.0028483e+03   1.0228000e+02   3.7550000e+01   2.0000000e+00
   2.0028494e+03   1.0317000e+02   3.6800000e+01   2.4000000e+00
   2.0028501e+03   1.0670000e+02   3.5380000e+01   2.8000000e+00
   2.0028501e+03   1.0667000e+02   3.5280000e+01   2.9000000e+00
   2.0028502e+03   1.0603000e+02   3.6050000e+01   3.5000000e+00
   2.0028502e+03   1.0603000e+02   3.6050000e+01   3.5000000e+00
   2.0028502e+03   1.0603000e+02   3.6050000e+01   3.5000000e+00
   2.0028508e+03   1.0598000e+02   3.6000000e+01   1.7000000e+00
   2.0028511e+03   1.0487000e+02   3.5520000e+01   2.1000000e+00
   2.0028552e+03   1.0433000e+02   3.5920000e+01   2.4000000e+00
   2.0028554e+03   1.0493000e+02   3.5580000e+01   2.0000000e+00
   2.0028561e+03   1.0633000e+02   3.5520000e+01   2.2000000e+00
   2.0028561e+03   1.0642000e+02   3.5770000e+01   2.2000000e+00
   2.0028596e+03   1.0618000e+02   3.8320000e+01   2.1000000e+00
   2.0028602e+03   1.0223000e+02   3.7930000e+01   2.2000000e+00
   2.0028602e+03   1.0237000e+02   3.7930000e+01   2.3000000e+00
   2.0028651e+03   1.0647000e+02   3.5780000e+01   2.1000000e+00
   2.0028744e+03   1.0428000e+02   3.6600000e+01   2.4000000e+00
   2.0028745e+03   1.0642000e+02   3.5870000e+01   2.1000000e+00
   2.0028763e+03   1.0543000e+02   3.5300000e+01   2.3000000e+00
   2.0028763e+03   1.0530000e+02   3.5320000e+01   2.2000000e+00
   2.0028831e+03   1.0560000e+02   3.6570000e+01   2.7000000e+00
   2.0028831e+03   1.0550000e+02   3.6580000e+01   2.3000000e+00
   2.0028850e+03   1.0332000e+02   3.6820000e+01   2.1000000e+00
   2.0028850e+03   1.0322000e+02   3.6920000e+01   2.5000000e+00
   2.0028873e+03   1.0678000e+02   3.5320000e+01   2.9000000e+00
   2.0028873e+03   1.0660000e+02   3.5320000e+01   3.2000000e+00
   2.0028884e+03   1.0610000e+02   3.8150000e+01   2.1000000e+00
   2.0028893e+03   1.0337000e+02   3.6380000e+01   2.2000000e+00
   2.0028893e+03   1.0315000e+02   3.6380000e+01   2.0000000e+00
   2.0028905e+03   1.0333000e+02   3.6670000e+01   2.3000000e+00
   2.0028905e+03   1.0322000e+02   3.6900000e+01   2.8000000e+00
   2.0028951e+03   1.0220000e+02   3.7480000e+01   2.4000000e+00
   2.0028992e+03   1.0633000e+02   3.8080000e+01   2.5000000e+00
   2.0029011e+03   1.0277000e+02   3.7620000e+01   2.0000000e+00
   2.0029028e+03   1.0685000e+02   3.5270000e+01   2.4000000e+00
   2.0029034e+03   1.0662000e+02   3.5280000e+01   2.4000000e+00
   2.0029075e+03   1.0637000e+02   3.5570000e+01   2.2000000e+00
   2.0029099e+03   1.0428000e+02   3.5800000e+01   2.0000000e+00
   2.0029114e+03   1.0470000e+02   3.5300000e+01   2.8000000e+00
   2.0029114e+03   1.0435000e+02   3.5670000e+01   3.0000000e+00
   2.0029207e+03   1.0325000e+02   3.6870000e+01   2.5000000e+00
   2.0029207e+03   1.0622000e+02   3.8270000e+01   2.6000000e+00
   2.0029207e+03   1.0633000e+02   3.8420000e+01   2.4000000e+00
   2.0029237e+03   1.0417000e+02   3.6620000e+01   2.1000000e+00
   2.0029284e+03   1.0678000e+02   3.5350000e+01   2.6000000e+00
   2.0029304e+03   1.0230000e+02   3.7470000e+01   2.5000000e+00
   2.0029365e+03   1.0630000e+02   3.8070000e+01   2.0000000e+00
   2.0029508e+03   1.0257000e+02   3.7230000e+01   2.0000000e+00
   2.0029508e+03   1.0268000e+02   3.7580000e+01   2.7000000e+00
   2.0029521e+03   1.0652000e+02   3.9000000e+01   1.9000000e+00
   2.0029528e+03   1.0583000e+02   3.8130000e+01   2.2000000e+00
   2.0029535e+03   1.0620000e+02   3.8100000e+01   2.1000000e+00
   2.0029544e+03   1.0283000e+02   3.6350000e+01   2.2000000e+00
   2.0029589e+03   1.0322000e+02   3.6880000e+01   2.2000000e+00
   2.0029589e+03   1.0327000e+02   3.6930000e+01   2.9000000e+00
   2.0029592e+03   1.0287000e+02   3.7500000e+01   2.4000000e+00
   2.0029592e+03   1.0297000e+02   3.7580000e+01   2.5000000e+00
   2.0029599e+03   1.0617000e+02   3.6320000e+01   2.3000000e+00
   2.0029599e+03   1.0615000e+02   3.6280000e+01   2.0000000e+00
   2.0029608e+03   1.0265000e+02   3.7700000e+01   2.0000000e+00
   2.0029666e+03   1.0283000e+02   3.7530000e+01   2.4000000e+00
   2.0029672e+03   1.0323000e+02   3.6730000e+01   2.2000000e+00
   2.0029681e+03   1.0663000e+02   3.5550000e+01   2.1000000e+00
   2.0029681e+03   1.0638000e+02   3.5450000e+01   2.1000000e+00
   2.0029687e+03   1.0642000e+02   3.8100000e+01   3.1000000e+00
   2.0029687e+03   1.0630000e+02   3.8120000e+01   2.8000000e+00
   2.0029703e+03   1.0322000e+02   3.6880000e+01   2.2000000e+00
   2.0029705e+03   1.0272000e+02   3.7280000e+01   2.0000000e+00
   2.0029705e+03   1.0262000e+02   3.7270000e+01   2.5000000e+00
   2.0029713e+03   1.0690000e+02   3.5250000e+01   2.6000000e+00
   2.0029717e+03   1.0623000e+02   3.8600000e+01   1.8000000e+00
   2.0029720e+03   1.0675000e+02   3.5280000e+01   2.0000000e+00
   2.0029735e+03   1.0677000e+02   3.5430000e+01   2.5000000e+00
   2.0029735e+03   1.0675000e+02   3.5350000e+01   2.5000000e+00
   2.0029757e+03   1.0227000e+02   3.7500000e+01   2.6000000e+00
   2.0029773e+03   1.0675000e+02   3.5220000e+01   2.2000000e+00
   2.0029781e+03   1.0517000e+02   3.6720000e+01   2.2000000e+00
   2.0029781e+03   1.0515000e+02   3.6730000e+01   2.0000000e+00
   2.0029844e+03   1.0617000e+02   3.5970000e+01   1.3000000e+00
   2.0029905e+03   1.0663000e+02   3.5470000e+01   2.9000000e+00
   2.0029905e+03   1.0668000e+02   3.5180000e+01   3.1000000e+00
   2.0029946e+03   1.0650000e+02   3.8200000e+01   1.6000000e+00
   2.0029977e+03   1.0270000e+02   3.6420000e+01   2.3000000e+00
   2.0030006e+03   1.0230000e+02   3.7480000e+01   2.3000000e+00
   2.0030014e+03   1.0600000e+02   3.6330000e+01   2.7000000e+00
   2.0030014e+03   1.0610000e+02   3.6350000e+01   2.3000000e+00
   2.0030027e+03   1.0325000e+02   3.6850000e+01   2.4000000e+00
   2.0030070e+03   1.0525000e+02   3.7580000e+01   1.4000000e+00
   2.0030070e+03   1.0510000e+02   3.7400000e+01   2.5000000e+00
   2.0030086e+03   1.0570000e+02   3.5400000e+01   3.1000000e+00
   2.0030086e+03   1.0568000e+02   3.5380000e+01   3.3000000e+00
   2.0030097e+03   1.0572000e+02   3.5450000e+01   2.0000000e+00
   2.0030122e+03   1.0628000e+02   3.8030000e+01   3.3000000e+00
   2.0030122e+03   1.0628000e+02   3.8030000e+01   3.3000000e+00
   2.0030132e+03   1.0658000e+02   3.7920000e+01   3.2000000e+00
   2.0030132e+03   1.0620000e+02   3.8100000e+01   3.0000000e+00
   2.0030161e+03   1.0660000e+02   3.5500000e+01   2.7000000e+00
   2.0030161e+03   1.0668000e+02   3.5300000e+01   2.9000000e+00
   2.0030171e+03   1.0283000e+02   3.7570000e+01   3.8000000e+00
   2.0030171e+03   1.0283000e+02   3.7570000e+01   3.8000000e+00
   2.0030171e+03   1.0285000e+02   3.7280000e+01   3.4000000e+00
   2.0030209e+03   1.0640000e+02   3.8670000e+01   2.2000000e+00
   2.0030209e+03   1.0627000e+02   3.8430000e+01   2.1000000e+00
   2.0030224e+03   1.0345000e+02   3.6900000e+01   2.5000000e+00
   2.0030231e+03   1.0253000e+02   3.9350000e+01   2.7000000e+00
   2.0030239e+03   1.0673000e+02   3.9100000e+01   1.7000000e+00
   2.0030248e+03   1.0322000e+02   3.6930000e+01   2.4000000e+00
   2.0030248e+03   1.0317000e+02   3.6930000e+01   2.2000000e+00
   2.0030308e+03   1.0588000e+02   3.7620000e+01   2.9000000e+00
   2.0030308e+03   1.0583000e+02   3.7770000e+01   3.1000000e+00
   2.0030308e+03   1.0608000e+02   3.7700000e+01   1.5000000e+00
   2.0030308e+03   1.0608000e+02   3.7700000e+01   1.0000000e+00
   2.0030310e+03   1.0333000e+02   3.9500000e+01   4.3000000e+00
   2.0030310e+03   1.0333000e+02   3.9500000e+01   4.3000000e+00
   2.0030331e+03   1.0233000e+02   3.7970000e+01   2.2000000e+00
   2.0030387e+03   1.0615000e+02   3.7200000e+01   1.7000000e+00
   2.0030392e+03   1.0540000e+02   3.7200000e+01   1.9000000e+00
   2.0030417e+03   1.0233000e+02   3.7870000e+01   2.1000000e+00
   2.0030434e+03   1.0642000e+02   3.8980000e+01   1.7000000e+00
   2.0030459e+03   1.0617000e+02   3.5970000e+01   1.7000000e+00
   2.0030472e+03   1.0220000e+02   3.7820000e+01   2.2000000e+00
   2.0030501e+03   1.0357000e+02   3.9280000e+01   3.0000000e+00
   2.0030520e+03   1.0350000e+02   3.8680000e+01   3.3000000e+00
   2.0030520e+03   1.0332000e+02   3.8680000e+01   3.3000000e+00
   2.0030533e+03   1.0610000e+02   3.5900000e+01   1.9000000e+00
   2.0030537e+03   1.0613000e+02   3.6270000e+01   1.7000000e+00
   2.0030540e+03   1.0683000e+02   3.9880000e+01   1.9000000e+00
   2.0030541e+03   1.0390000e+02   3.7000000e+01   2.3000000e+00
   2.0030541e+03   1.0395000e+02   3.7080000e+01   2.6000000e+00
   2.0030554e+03   1.0380000e+02   3.5950000e+01   2.0000000e+00
   2.0030564e+03   1.0293000e+02   3.8620000e+01   2.4000000e+00
   2.0030578e+03   1.0633000e+02   3.9230000e+01   1.6000000e+00
   2.0030586e+03   1.0705000e+02   3.9770000e+01   3.1000000e+00
   2.0030586e+03   1.0640000e+02   3.9900000e+01   2.9000000e+00
   2.0030604e+03   1.0662000e+02   3.5270000e+01   3.4000000e+00
   2.0030609e+03   1.0767000e+02   3.9520000e+01   2.1000000e+00
   2.0030609e+03   1.0665000e+02   3.9800000e+01   2.2000000e+00
   2.0030613e+03   1.0705000e+02   3.9720000e+01   3.8000000e+00
   2.0030613e+03   1.0670000e+02   3.9800000e+01   3.5000000e+00
   2.0030613e+03   1.0695000e+02   3.9780000e+01   3.1000000e+00
   2.0030616e+03   1.0707000e+02   3.9730000e+01   2.0000000e+00
   2.0030616e+03   1.0680000e+02   3.9800000e+01   2.2000000e+00
   2.0030627e+03   1.0680000e+02   3.9800000e+01   2.3000000e+00
   2.0030627e+03   1.0707000e+02   3.9720000e+01   2.0000000e+00
   2.0030627e+03   1.0625000e+02   3.9870000e+01   1.5000000e+00
   2.0030628e+03   1.0707000e+02   3.9730000e+01   3.0000000e+00
   2.0030628e+03   1.0668000e+02   3.9800000e+01   2.9000000e+00
   2.0030629e+03   1.0665000e+02   3.5330000e+01   2.7000000e+00
   2.0030629e+03   1.0668000e+02   3.5270000e+01   3.2000000e+00
   2.0030629e+03   1.0242000e+02   3.8630000e+01   2.2000000e+00
   2.0030637e+03   1.0647000e+02   3.5970000e+01   2.1000000e+00
   2.0030642e+03   1.0612000e+02   3.9980000e+01   3.0000000e+00
   2.0030646e+03   1.0668000e+02   3.9850000e+01   1.3000000e+00
   2.0030702e+03   1.0695000e+02   3.9780000e+01   1.9000000e+00
   2.0030716e+03   1.0425000e+02   3.5780000e+01   2.2000000e+00
   2.0030733e+03   1.0680000e+02   3.9000000e+01   2.2000000e+00
   2.0030733e+03   1.0630000e+02   3.9520000e+01   2.0000000e+00
   2.0030798e+03   1.0630000e+02   3.6200000e+01   1.8000000e+00
   2.0030803e+03   1.0650000e+02   3.9500000e+01   1.2000000e+00
   2.0030885e+03   1.0722000e+02   3.5230000e+01   2.7000000e+00
   2.0030885e+03   1.0670000e+02   3.5480000e+01   2.5000000e+00
   2.0030889e+03   1.0708000e+02   3.9730000e+01   2.5000000e+00
   2.0030889e+03   1.0660000e+02   3.9800000e+01   2.5000000e+00
   2.0030894e+03   1.0662000e+02   3.9880000e+01   1.8000000e+00
   2.0030899e+03   1.0695000e+02   3.9680000e+01   2.6000000e+00
   2.0030899e+03   1.0650000e+02   3.9500000e+01   2.4000000e+00
   2.0030951e+03   1.0650000e+02   3.5220000e+01   2.1000000e+00
   2.0030951e+03   1.0673000e+02   3.5470000e+01   1.9000000e+00
   2.0030986e+03   1.0640000e+02   3.9850000e+01   1.6000000e+00
   2.0031012e+03   1.0610000e+02   3.6500000e+01   1.5000000e+00
   2.0031058e+03   1.0570000e+02   3.6100000e+01   1.7000000e+00
   2.0031058e+03   1.0580000e+02   3.6230000e+01   2.0000000e+00
   2.0031095e+03   1.0322000e+02   3.6900000e+01   2.7000000e+00
   2.0031177e+03   1.0327000e+02   3.6780000e+01   2.1000000e+00
   2.0031177e+03   1.0323000e+02   3.6900000e+01   2.4000000e+00
   2.0031194e+03   1.0245000e+02   3.7680000e+01   2.3000000e+00
   2.0031219e+03   1.0675000e+02   3.5380000e+01   2.3000000e+00
   2.0031219e+03   1.0678000e+02   3.5200000e+01   2.6000000e+00
   2.0031246e+03   1.0650000e+02   3.9500000e+01   1.7000000e+00
   2.0031249e+03   1.0695000e+02   3.9570000e+01   2.6000000e+00
   2.0031249e+03   1.0670000e+02   3.9550000e+01   2.8000000e+00
   2.0031275e+03   1.0635000e+02   3.9950000e+01   1.4000000e+00
   2.0031287e+03   1.0332000e+02   3.6580000e+01   2.3000000e+00
   2.0031287e+03   1.0327000e+02   3.6930000e+01   2.7000000e+00
   2.0031291e+03   1.0283000e+02   3.6400000e+01   2.1000000e+00
   2.0031314e+03   1.0327000e+02   3.6880000e+01   2.3000000e+00
   2.0031314e+03   1.0325000e+02   3.6920000e+01   2.8000000e+00
   2.0031346e+03   1.0283000e+02   3.6430000e+01   2.2000000e+00
   2.0031369e+03   1.0333000e+02   3.6870000e+01   2.3000000e+00
   2.0031377e+03   1.0313000e+02   3.6850000e+01   2.9000000e+00
   2.0031377e+03   1.0327000e+02   3.6880000e+01   2.4000000e+00
   2.0031465e+03   1.0267000e+02   3.7470000e+01   2.3000000e+00
   2.0031471e+03   1.0348000e+02   3.5430000e+01   3.2000000e+00
   2.0031505e+03   1.0232000e+02   3.7750000e+01   2.0000000e+00
   2.0031557e+03   1.0608000e+02   3.7700000e+01   1.3000000e+00
   2.0031565e+03   1.0682000e+02   3.5520000e+01   2.5000000e+00
   2.0031567e+03   1.0655000e+02   3.5630000e+01   2.4000000e+00
   2.0031588e+03   1.0328000e+02   3.6980000e+01   2.1000000e+00
   2.0031588e+03   1.0322000e+02   3.6900000e+01   2.3000000e+00
   2.0031604e+03   1.0600000e+02   3.7200000e+01   3.1000000e+00
   2.0031604e+03   1.0600000e+02   3.7200000e+01   3.1000000e+00
   2.0031681e+03   1.0322000e+02   3.6830000e+01   2.3000000e+00
   2.0031696e+03   1.0353000e+02   3.6380000e+01   2.0000000e+00
   2.0031707e+03   1.0357000e+02   3.8330000e+01   2.0000000e+00
   2.0031716e+03   1.0632000e+02   3.9500000e+01   1.8000000e+00
   2.0031716e+03   1.0630000e+02   3.9400000e+01   2.1000000e+00
   2.0031720e+03   1.0203000e+02   3.7430000e+01   2.2000000e+00
   2.0031728e+03   1.0630000e+02   3.6500000e+01   1.8000000e+00
   2.0031759e+03   1.0668000e+02   3.5230000e+01   3.2000000e+00
   2.0031759e+03   1.0668000e+02   3.5230000e+01   3.2000000e+00
   2.0031783e+03   1.0642000e+02   3.9150000e+01   3.0000000e+00
   2.0031783e+03   1.0650000e+02   3.9000000e+01   2.9000000e+00
   2.0031806e+03   1.0678000e+02   3.5170000e+01   2.2000000e+00
